2023-10-05 13:29:52,539 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 0
	Number of new request leave entries: 0
	Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:29:52,539 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:29:53,445 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:29:55,493 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:29:57,555 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 3 entries
2023-10-05 13:29:57,556 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 0
	Number of new request leave entries: 0
	Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:29:57,557 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:30:31,453 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:30:33,513 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 0 entries
2023-10-05 13:30:35,562 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 0 entries
2023-10-05 13:30:35,564 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 0
	Number of new request leave entries: 0
	Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:30:35,565 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:30:36,444 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:30:38,499 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 0 entries
2023-10-05 13:30:40,551 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 0 entries
2023-10-05 13:30:40,552 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 0
	Number of new request leave entries: 0
	Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:30:40,553 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:31:26,164 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:31:28,218 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 51 entries
2023-10-05 13:31:30,280 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 53 entries
2023-10-05 13:31:30,287 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 51
	Number of new request leave entries: 53
	Max number off days off:143
	Max number of hours off: 150 
2023-10-05 13:31:30,288 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:31:31,164 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:31:33,218 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 0 entries
2023-10-05 13:31:35,247 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 0 entries
2023-10-05 13:31:35,248 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 0
	Number of new request leave entries: 0
	Max number off days off:143
	Max number of hours off: 150 
2023-10-05 13:31:35,248 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:31:55,828 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:31:57,876 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 0 entries
2023-10-05 13:31:59,914 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 0 entries
2023-10-05 13:31:59,915 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 0
	Number of new request leave entries: 0
	Max number off days off:143
	Max number of hours off: 150 
2023-10-05 13:31:59,916 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:32:00,835 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:32:02,882 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 0 entries
2023-10-05 13:32:04,929 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 0 entries
2023-10-05 13:32:04,930 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 0
	Number of new request leave entries: 0
	Max number off days off:143
	Max number of hours off: 150 
